nome_planeta,similaridade_terra,pl_rade,pl_bmasse,pl_orbsmax
HR 858 b,95.83779859947322,200400000.0,355000000.0,0.04888
HR 858 d,95.81041699835998,200100000.0,710000000.0,0.1046
HR 8799 e,24.504177484398824,1311453000.0,317830000000.0,164000000000.0
HS Psc b,64.72616147703876,1360000000.0,46402947422.0,0.0435
HU Aqr AB b,54.21361006000624,1280000000.0,187519700000.0,36000000000.0
HU Aqr AB c,46.451905892351455,1290000000.0,143023500000.0,54000000000.0
K2-10 b,86.29708482284146,384000000.0,2700000000.0,0.137
K2-108 b,85.94817645569074,533000000.0,5940000000.0,0.0581
K2-113 b,72.99199037238613,1214000000.0,41000070000.0,0.0642
K2-114 b,72.82821544822491,1059248676.0,63883509807.0,0.0944
K2-115 b,73.8199240275384,1180305668.0,32100669107.0,0.1415
K2-116 b,99.08170424737172,0.69,0.257,0.048
K2-117 b,95.21352268211098,203000000.0,478000000.0,0.0189
K2-117 c,93.24739720194091,206000000.0,490000000.0,0.0492
K2-118 b,91.26206481627497,254000000.0,699000000.0,0.245
K2-119 b,94.03940359015873,253000000.0,694000000.0,0.0698
K2-123 b,93.8070973184991,276000000.0,805000000.0,0.1649
K2-124 b,93.11368668849086,290000000.0,875000000.0,0.049
K2-125 b,94.50051655203498,218000000.0,539000000.0,0.121
K2-126 b,95.32855273327668,197000000.0,454000000.0,0.0656
K2-127 b,81.55358514619546,837000000.0,5290000000.0,0.0411
K2-128 b,92.77795359237062,142000000.0,260000000.0,0.056
K2-129 b,95.62777554088346,104000000.0,112000000.0,0.057
K2-130 b,94.37516998346719,125000000.0,210000000.0,0.032
K2-131 b,96.38930269765444,169000000.0,790000000.0,0.00936
K2-132 b,65.31664394659019,1457170000.0,15573670000.0,0.0916
K2-136 c,93.53835731586673,300000000.0,1810000000.0,0.1185
K2-138 b,96.46303187467535,151000000.0,310000000.0,0.03385
K2-138 c,95.01062987521121,229900000.0,631000000.0,0.04461
K2-138 d,94.86668484739887,239000000.0,792000000.0,0.05893
K2-138 e,92.21520735623014,339000000.0,1297000000.0,0.0782
K2-138 f,93.55331002433863,290400000.0,163000000.0,0.10447
K2-138 g,93.3857268521271,301300000.0,432000000.0,0.23109
K2-14 b,88.13296733279064,481000000.0,2070000000.0,0.0627
K2-140 b,71.36751491814988,1356286665.0,29558041851.0,0.068
K2-141 b,96.75543429292863,151000000.0,497000000.0,0.00747
K2-146 b,93.70358817277737,205000000.0,577000000.0,0.0248
K2-146 c,94.56894304403535,219000000.0,749000000.0,0.0327
K2-147 b,89.49641127065625,147286006.0,277000000.0,0.01575
K2-167 b,85.66041525681975,236509493.0,650000000.0,0.0932
K2-17 b,92.28412415339608,223000000.0,560000000.0,0.119
K2-18 b,91.56513909301759,237000000.0,892000000.0,0.1429
K2-180 b,94.0127002663141,246597575.0,1141003981.0,0.0756
K2-181 b,86.4521621667474,283587212.0,843000000.0,0.0714
K2-182 b,93.54482112182707,271257333.0,2097667486.0,0.05174
K2-19 b,82.62716613434841,700000000.0,3240000000.0,0.074
K2-19 c,88.0774565714955,410000000.0,1080000000.0,0.0971
K2-199 b,96.60719765635967,173000000.0,690000000.0,0.0382
K2-199 c,94.23435629875198,285000000.0,1240000000.0,0.0662
K2-203 b,93.07312112114666,126549392.0,214000000.0,0.0824
K2-204 b,88.34682002173511,317214154.0,1020000000.0,0.0738
K2-208 b,89.3219415071482,167462172.0,345000000.0,0.04878
